,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
15088,4/9/2020,Chad,11,0,2,9,1,0,0
15089,4/9/2020,Chile,6166,57,1274,4835,426,9,159
15090,4/9/2020,China,82883,3339,76114,3430,74,2,111
15091,4/9/2020,Colombia,2223,69,174,1980,169,15,51
15092,4/9/2020,Comoros,0,0,0,0,0,0,0
15093,4/9/2020,Congo (Brazzaville),60,5,5,50,15,0,3
15094,4/9/2020,Congo (Kinshasa),180,18,9,153,0,0,0
15095,4/9/2020,Costa Rica,539,3,30,506,37,0,1
15096,4/9/2020,Cote d'Ivoire,444,3,52,389,60,0,4
15097,4/9/2020,Croatia,1407,20,219,1168,64,1,40
15098,4/9/2020,Cuba,515,15,28,472,58,3,1
15099,4/9/2020,Cyprus,564,10,53,501,38,1,1
15100,4/9/2020,Czechia,5569,112,301,5156,257,13,68
15101,4/9/2020,Denmark,5830,237,1883,3710,233,19,120
15102,4/9/2020,Djibouti,135,0,25,110,0,0,0
15103,4/9/2020,Dominica,15,0,1,14,0,0,0
15104,4/9/2020,Dominican Republic,2349,118,80,2151,238,10,30
15105,4/9/2020,Ecuador,4965,272,339,4354,515,30,199
15106,4/9/2020,Egypt,1699,118,348,1233,139,15,43
15107,4/9/2020,El Salvador,103,6,14,83,10,1,5
15108,4/9/2020,Equatorial Guinea,18,0,3,15,0,0,0
15109,4/9/2020,Eritrea,33,0,0,33,0,0,0
15110,4/9/2020,Estonia,1207,24,83,1100,22,0,11
15111,4/9/2020,Eswatini,12,0,7,5,0,0,0
15112,4/9/2020,Ethiopia,56,2,4,50,1,0,0
15113,4/9/2020,Fiji,15,0,0,15,0,0,0
15114,4/9/2020,Finland,2605,42,300,2263,118,2,0
15115,4/9/2020,France,55035,12214,23413,19408,3784,1340,1961
15116,4/9/2020,Gabon,44,1,1,42,10,0,0
15117,4/9/2020,Gambia,4,1,2,1,0,0,0
15118,4/9/2020,Georgia,218,3,51,164,7,0,1
15119,4/9/2020,Germany,118181,2607,52407,63167,4885,258,6107
15120,4/9/2020,Ghana,378,6,3,369,65,0,-31
15121,4/9/2020,Greece,1955,87,269,1599,71,4,0
15122,4/9/2020,Grenada,12,0,0,12,0,0,0
15123,4/9/2020,Guatemala,95,3,17,75,8,0,0
15124,4/9/2020,Guinea,194,0,11,183,30,0,6
15125,4/9/2020,Guinea-Bissau,36,0,0,36,3,0,0
15126,4/9/2020,Guyana,37,6,8,23,0,0,0
15127,4/9/2020,Haiti,27,1,0,26,2,0,0
15128,4/9/2020,Holy See,8,0,2,6,0,0,0
15129,4/9/2020,Honduras,343,23,6,314,31,1,0
15130,4/9/2020,Hungary,980,66,96,818,85,8,2
15131,4/9/2020,Iceland,1648,6,688,954,32,0,55
15132,4/9/2020,India,6725,226,620,5879,809,48,114
15133,4/9/2020,Indonesia,3293,280,252,2761,337,40,30
15134,4/9/2020,Iran,66220,4110,32309,29801,1634,117,2497
15135,4/9/2020,Iraq,1232,69,496,667,30,0,44
15136,4/9/2020,Ireland,6574,263,25,6286,500,28,0
15137,4/9/2020,Israel,10249,89,1306,8854,343,9,115
15138,4/9/2020,Italy,143626,18279,28470,96877,4204,610,1979
15139,4/9/2020,Jamaica,63,4,12,47,0,0,2
15140,4/9/2020,Japan,5614,113,632,4869,594,8,10
15141,4/9/2020,Jordan,372,7,161,204,14,1,11
15142,4/9/2020,Kazakhstan,781,9,60,712,54,2,6
15143,4/9/2020,Kenya,184,7,12,165,5,1,3
15144,4/9/2020,Kiribati,0,0,0,0,0,0,0
15145,4/9/2020,"Korea, South",10423,204,6973,3246,39,4,197
15146,4/9/2020,Kosovo,224,6,37,181,40,1,7
15147,4/9/2020,Kuwait,910,1,111,798,55,0,0
15148,4/9/2020,Kyrgyzstan,280,4,35,241,10,0,2
15149,4/9/2020,Laos,16,0,0,16,1,0,0
15150,4/9/2020,Latvia,589,3,16,570,12,1,0
15151,4/9/2020,Lebanon,582,19,67,496,6,0,5
15152,4/9/2020,Lesotho,0,0,0,0,0,0,0
15153,4/9/2020,Liberia,31,4,3,24,0,0,0
15154,4/9/2020,Libya,24,1,8,15,3,0,0
15155,4/9/2020,Liechtenstein,78,1,66,11,0,0,5
15156,4/9/2020,Lithuania,858,11,2,845,37,0,1
15157,4/9/2020,Luxembourg,3115,52,500,2563,81,6,0
15158,4/9/2020,Madagascar,93,0,11,82,0,0,0
15159,4/9/2020,Malawi,8,1,0,7,0,0,0
15160,4/9/2020,Malaysia,4228,67,1608,2553,109,2,121
15161,4/9/2020,Maldives,19,0,13,6,0,0,0
15162,4/9/2020,Mali,74,7,22,45,15,0,6
15163,4/9/2020,Malta,337,2,16,319,38,1,0
15164,4/9/2020,Marshall Islands,0,0,0,0,0,0,0
15165,4/9/2020,Mauritania,7,1,2,4,1,0,0
15166,4/9/2020,Mauritius,314,7,23,284,41,0,4
15167,4/9/2020,Mexico,3441,194,633,2614,260,20,0
15168,4/9/2020,Micronesia,0,0,0,0,0,0,0
15169,4/9/2020,Moldova,1289,29,50,1210,115,2,10
15170,4/9/2020,Monaco,84,1,5,78,3,0,1
15171,4/9/2020,Mongolia,16,0,4,12,0,0,0
15172,4/9/2020,Montenegro,252,2,4,246,4,0,0
15173,4/9/2020,Morocco,1374,97,109,1168,99,4,12
15174,4/9/2020,Mozambique,17,0,0,17,0,0,0
15175,4/9/2020,Namibia,16,0,3,13,0,0,0
15176,4/9/2020,Nepal,9,0,1,8,0,0,0
15177,4/9/2020,Netherlands,21903,2403,28,19472,1221,148,6
15178,4/9/2020,New Zealand,1239,1,317,921,29,0,35
15179,4/9/2020,Nicaragua,7,1,0,6,1,0,0
15180,4/9/2020,Niger,410,11,40,359,68,0,12
15181,4/9/2020,Nigeria,288,7,51,230,12,1,7
15182,4/9/2020,North Macedonia,663,30,37,596,46,1,2
15183,4/9/2020,Norway,6211,108,32,6071,125,7,0
15184,4/9/2020,Oman,457,3,109,345,38,1,37
15185,4/9/2020,Pakistan,4695,66,727,3902,206,1,155
15186,4/9/2020,Palau,0,0,0,0,0,0,0
15187,4/9/2020,Panama,2528,63,16,2449,279,4,0
15188,4/9/2020,Papua New Guinea,2,0,0,2,0,0,0
15189,4/9/2020,Paraguay,124,5,18,101,5,0,3
15190,4/9/2020,Peru,5256,569,1438,3249,914,98,105
15191,4/9/2020,Philippines,4076,203,124,3749,206,21,28
15192,4/9/2020,Poland,5575,174,284,5117,370,15,62
15193,4/9/2020,Portugal,13956,409,205,13342,815,29,9
15194,4/9/2020,Qatar,2376,6,206,2164,166,0,28
15195,4/9/2020,Romania,5202,248,647,4307,441,28,119
15196,4/9/2020,Russia,10131,76,698,9357,1459,13,118
15197,4/9/2020,Rwanda,110,0,7,103,0,0,0
15198,4/9/2020,Saint Kitts and Nevis,11,0,0,11,0,0,0
15199,4/9/2020,Saint Lucia,14,0,1,13,0,0,0
15200,4/9/2020,Saint Vincent and the Grenadines,12,0,1,11,4,0,0
15201,4/9/2020,Samoa,0,0,0,0,0,0,0
15202,4/9/2020,San Marino,333,34,49,250,54,0,9
15203,4/9/2020,Sao Tome and Principe,4,0,0,4,0,0,0
15204,4/9/2020,Saudi Arabia,3287,44,666,2577,355,3,35
15205,4/9/2020,Senegal,250,2,123,125,6,0,10
15206,4/9/2020,Serbia,2867,66,0,2801,201,1,0
15207,4/9/2020,Seychelles,11,0,0,11,0,0,0
15208,4/9/2020,Sierra Leone,7,0,0,7,0,0,0
15209,4/9/2020,Singapore,1910,6,460,1444,287,0,54
15210,4/9/2020,Slovakia,701,2,23,676,19,0,7
15211,4/9/2020,Slovenia,1124,43,128,953,33,3,8
15212,4/9/2020,Solomon Islands,0,0,0,0,0,0,0
15213,4/9/2020,Somalia,12,1,1,10,0,0,0
15214,4/9/2020,South Africa,1934,18,95,1821,89,0,0
15215,4/9/2020,South Sudan,3,0,0,3,1,0,0
15216,4/9/2020,Spain,153222,15447,52165,85610,5002,655,4144
15217,4/9/2020,Sri Lanka,190,7,49,134,1,0,5
15218,4/9/2020,Sudan,14,2,2,10,0,0,0
15219,4/9/2020,Summer Olympics 2020,0,0,0,0,0,0,0
15220,4/9/2020,Suriname,10,1,4,5,0,0,1
15221,4/9/2020,Sweden,9599,793,0,8806,645,106,0
15222,4/9/2020,Switzerland,24051,948,10600,12503,771,53,800
15223,4/9/2020,Syria,19,2,0,17,0,0,0
15224,4/9/2020,Taiwan*,380,5,67,308,1,0,6
15225,4/9/2020,Tajikistan,0,0,0,0,0,0,0
15226,4/9/2020,Tanzania,25,1,5,19,0,0,0
15227,4/9/2020,Thailand,2423,32,940,1451,54,2,52
15228,4/9/2020,Timor-Leste,1,0,0,1,0,0,0
15229,4/9/2020,Togo,73,3,24,46,3,0,1
15230,4/9/2020,Trinidad and Tobago,109,8,1,100,2,0,0
15231,4/9/2020,Tunisia,643,25,25,593,15,1,0
15232,4/9/2020,Turkey,42282,908,2142,39232,4056,96,296
15233,4/9/2020,US,480743,21474,25410,433859,35942,2215,1851
15234,4/9/2020,Uganda,53,0,0,53,0,0,0
15235,4/9/2020,Ukraine,1892,57,45,1790,224,5,10
15236,4/9/2020,United Arab Emirates,2990,14,268,2708,331,2,29
15237,4/9/2020,United Kingdom,82293,9706,359,72228,4906,1117,14
15238,4/9/2020,Uruguay,473,7,206,260,17,0,14
15239,4/9/2020,Uzbekistan,582,3,38,541,37,0,8
15240,4/9/2020,Vanuatu,0,0,0,0,0,0,0
15241,4/9/2020,Venezuela,171,9,84,78,4,0,19
15242,4/9/2020,Vietnam,255,0,128,127,4,0,2
15243,4/9/2020,West Bank and Gaza,263,1,44,218,0,0,0
15244,4/9/2020,Yemen,0,0,0,0,0,0,0
15245,4/9/2020,Zambia,39,1,24,14,0,0,17
15246,4/9/2020,Zimbabwe,11,3,0,8,0,0,0
15247,4/10/2020,Afghanistan,532,18,32,482,47,1,0
15248,4/10/2020,Albania,416,23,182,211,7,0,17
15249,4/10/2020,Algeria,1761,256,405,1100,95,21,58
15250,4/10/2020,Andorra,601,26,71,504,18,1,13
15251,4/10/2020,Angola,19,2,2,15,0,0,0
15252,4/10/2020,Antigua and Barbuda,19,2,0,17,0,0,0
15253,4/10/2020,Argentina,1975,82,375,1518,180,10,10
15254,4/10/2020,Armenia,937,12,149,776,16,2,11
15255,4/10/2020,Australia,6215,54,1793,4368,107,3,321
15256,4/10/2020,Austria,13555,319,6064,7172,311,24,824
15257,4/10/2020,Azerbaijan,991,10,159,822,65,1,58
15258,4/10/2020,Bahamas,42,8,5,29,1,0,0
15259,4/10/2020,Bahrain,925,6,539,380,38,1,20
15260,4/10/2020,Bangladesh,424,27,33,364,94,6,0
15261,4/10/2020,Barbados,67,4,11,52,1,1,0
15262,4/10/2020,Belarus,1981,19,169,1793,495,3,30
15263,4/10/2020,Belgium,26667,3019,5568,18080,1684,496,404
15264,4/10/2020,Belize,10,2,0,8,1,1,0
15265,4/10/2020,Benin,35,1,5,29,9,0,0
15266,4/10/2020,Bhutan,5,0,2,3,0,0,0
15267,4/10/2020,Bolivia,268,19,2,247,4,1,0
15268,4/10/2020,Bosnia and Herzegovina,901,36,129,736,43,1,28
15269,4/10/2020,Botswana,13,1,0,12,0,0,0
15270,4/10/2020,Brazil,19638,1057,173,18408,1546,107,0
15271,4/10/2020,Brunei,136,1,99,36,1,0,7
15272,4/10/2020,Bulgaria,635,25,54,556,17,1,6
15273,4/10/2020,Burkina Faso,443,24,146,273,0,0,0
15274,4/10/2020,Burma,27,3,2,22,4,0,0
15275,4/10/2020,Burundi,3,0,0,3,0,0,0
15276,4/10/2020,Cabo Verde,7,1,1,5,0,0,0
15277,4/10/2020,Cambodia,119,0,72,47,0,0,10
15278,4/10/2020,Cameroon,820,12,98,710,90,2,38
15279,4/10/2020,Canada,22764,866,0,21898,1275,96,0
15280,4/10/2020,Central African Republic,8,0,0,8,0,0,0
15281,4/10/2020,Chad,11,0,2,9,0,0,0
15282,4/10/2020,Chile,6695,65,1571,5059,529,8,297
15283,4/10/2020,China,82941,3340,76226,3375,58,1,112
15284,4/10/2020,Colombia,2473,80,197,2196,250,11,23
15285,4/10/2020,Comoros,0,0,0,0,0,0,0
15286,4/10/2020,Congo (Brazzaville),60,5,5,50,0,0,0
15287,4/10/2020,Congo (Kinshasa),215,20,13,182,35,2,4
15288,4/10/2020,Costa Rica,558,3,42,513,19,0,12
15289,4/10/2020,Cote d'Ivoire,444,3,52,389,0,0,0
15290,4/10/2020,Croatia,1495,21,231,1243,88,1,12
15291,4/10/2020,Cuba,564,15,51,498,49,0,23
15292,4/10/2020,Cyprus,595,10,58,527,31,0,5
15293,4/10/2020,Czechia,5732,119,346,5267,163,7,45
15294,4/10/2020,Denmark,6014,247,1929,3838,184,10,46
15295,4/10/2020,Djibouti,150,1,36,113,15,1,11
15296,4/10/2020,Dominica,16,0,5,11,1,0,4
15297,4/10/2020,Dominican Republic,2620,126,98,2396,271,8,18
15298,4/10/2020,Ecuador,7161,297,368,6496,2196,25,29
15299,4/10/2020,Egypt,1794,135,384,1275,95,17,36
15300,4/10/2020,El Salvador,117,6,15,96,14,0,1
15301,4/10/2020,Equatorial Guinea,18,0,3,15,0,0,0
15302,4/10/2020,Eritrea,34,0,0,34,1,0,0
15303,4/10/2020,Estonia,1258,24,93,1141,51,0,10
15304,4/10/2020,Eswatini,12,0,7,5,0,0,0
15305,4/10/2020,Ethiopia,65,3,4,58,9,1,0
15306,4/10/2020,Fiji,16,0,0,16,1,0,0
15307,4/10/2020,Finland,2769,48,300,2421,164,6,0
15308,4/10/2020,France,56600,13199,25195,18206,1565,985,1782
15309,4/10/2020,Gabon,44,1,1,42,0,0,0
15310,4/10/2020,Gambia,4,1,2,1,0,0,0
15311,4/10/2020,Georgia,234,3,54,177,16,0,3
15312,4/10/2020,Germany,122171,2767,53913,65491,3990,160,1506
15313,4/10/2020,Ghana,378,6,4,368,0,0,1
15314,4/10/2020,Greece,2011,92,269,1650,56,5,0
15315,4/10/2020,Grenada,14,0,0,14,2,0,0
15316,4/10/2020,Guatemala,126,3,17,106,31,0,0
15317,4/10/2020,Guinea,212,0,15,197,18,0,4
15318,4/10/2020,Guinea-Bissau,36,0,0,36,0,0,0
15319,4/10/2020,Guyana,37,6,8,23,0,0,0
15320,4/10/2020,Haiti,30,2,0,28,3,1,0
15321,4/10/2020,Holy See,8,0,2,6,0,0,0
15322,4/10/2020,Honduras,382,23,7,352,39,0,1
15323,4/10/2020,Hungary,1190,77,112,1001,210,11,16
15324,4/10/2020,Iceland,1675,7,751,917,27,1,63
15325,4/10/2020,India,7598,246,774,6578,873,20,154
15326,4/10/2020,Indonesia,3512,306,282,2924,219,26,30
15327,4/10/2020,Iran,68192,4232,35465,28495,1972,122,3156
15328,4/10/2020,Iraq,1279,70,550,659,47,1,54
15329,4/10/2020,Ireland,8089,287,25,7777,1515,24,0
15330,4/10/2020,Israel,10607,97,1460,9050,358,8,154
15331,4/10/2020,Italy,147577,18849,30455,98273,3951,570,1985
15332,4/10/2020,Jamaica,63,4,13,46,0,0,1
15333,4/10/2020,Japan,6250,125,685,5440,636,12,53
15334,4/10/2020,Jordan,372,7,170,195,0,0,9
15335,4/10/2020,Kazakhstan,812,10,64,738,31,1,4
15336,4/10/2020,Kenya,189,7,22,160,5,0,10
15337,4/10/2020,Kiribati,0,0,0,0,0,0,0
15338,4/10/2020,"Korea, South",10450,208,7117,3125,27,4,144
15339,4/10/2020,Kosovo,227,7,38,182,3,1,1
15340,4/10/2020,Kuwait,993,1,123,869,83,0,12
15341,4/10/2020,Kyrgyzstan,298,5,35,258,18,1,0
15342,4/10/2020,Laos,16,0,0,16,0,0,0
15343,4/10/2020,Latvia,612,3,16,593,23,0,0
15344,4/10/2020,Lebanon,609,20,76,513,27,1,9
15345,4/10/2020,Lesotho,0,0,0,0,0,0,0
15346,4/10/2020,Liberia,37,5,3,29,6,1,0
15347,4/10/2020,Libya,24,1,8,15,0,0,0
15348,4/10/2020,Liechtenstein,79,1,70,8,1,0,4
15349,4/10/2020,Lithuania,896,12,2,882,38,1,0
15350,4/10/2020,Luxembourg,3223,54,500,2669,108,2,0
15351,4/10/2020,Madagascar,93,0,11,82,0,0,0
15352,4/10/2020,Malawi,9,1,0,8,1,0,0
15353,4/10/2020,Malaysia,4346,70,1830,2446,118,3,222
15354,4/10/2020,Maldives,19,0,13,6,0,0,0
15355,4/10/2020,Mali,87,7,22,58,13,0,0
15356,4/10/2020,Malta,350,2,16,332,13,0,0
15357,4/10/2020,Marshall Islands,0,0,0,0,0,0,0
15358,4/10/2020,Mauritania,7,1,2,4,0,0,0
15359,4/10/2020,Mauritius,318,9,23,286,4,2,0
15360,4/10/2020,Mexico,3844,233,633,2978,403,39,0
15361,4/10/2020,Micronesia,0,0,0,0,0,0,0
15362,4/10/2020,Moldova,1438,29,56,1353,149,0,6
15363,4/10/2020,Monaco,90,1,5,84,6,0,0
15364,4/10/2020,Mongolia,16,0,4,12,0,0,0
15365,4/10/2020,Montenegro,255,2,4,249,3,0,0
15366,4/10/2020,Morocco,1448,107,122,1219,74,10,13
15367,4/10/2020,Mozambique,20,0,0,20,3,0,0
15368,4/10/2020,Namibia,16,0,3,13,0,0,0
15369,4/10/2020,Nepal,9,0,1,8,0,0,0
15370,4/10/2020,Netherlands,23249,2520,37,20692,1346,117,9
15371,4/10/2020,New Zealand,1283,2,373,908,44,1,56
15372,4/10/2020,Nicaragua,7,1,0,6,0,0,0
15373,4/10/2020,Niger,438,11,41,386,28,0,1
15374,4/10/2020,Nigeria,305,7,58,240,17,0,7
15375,4/10/2020,North Macedonia,711,32,41,638,48,2,4
15376,4/10/2020,Norway,6314,113,32,6169,103,5,0
15377,4/10/2020,Oman,484,3,109,372,27,0,0
15378,4/10/2020,Pakistan,5011,86,762,4163,316,20,35
15379,4/10/2020,Palau,0,0,0,0,0,0,0
15380,4/10/2020,Panama,2752,66,16,2670,224,3,0
15381,4/10/2020,Papua New Guinea,2,0,0,2,0,0,0
15382,4/10/2020,Paraguay,129,6,18,105,5,1,0
15383,4/10/2020,Peru,5897,650,1569,3678,641,81,131
15384,4/10/2020,Philippines,4195,221,140,3834,119,18,16
15385,4/10/2020,Poland,5955,181,318,5456,380,7,34
15386,4/10/2020,Portugal,15472,435,233,14804,1516,26,28
15387,4/10/2020,Qatar,2512,6,227,2279,136,0,21
15388,4/10/2020,Romania,5467,270,729,4468,265,22,82
15389,4/10/2020,Russia,11917,94,795,11028,1786,18,97
15390,4/10/2020,Rwanda,118,0,7,111,8,0,0
15391,4/10/2020,Saint Kitts and Nevis,12,0,0,12,1,0,0
15392,4/10/2020,Saint Lucia,15,0,1,14,1,0,0
15393,4/10/2020,Saint Vincent and the Grenadines,12,0,1,11,0,0,0
15394,4/10/2020,Samoa,0,0,0,0,0,0,0
15395,4/10/2020,San Marino,344,34,50,260,11,0,1
15396,4/10/2020,Sao Tome and Principe,4,0,0,4,0,0,0
15397,4/10/2020,Saudi Arabia,3651,47,685,2919,364,3,19
15398,4/10/2020,Senegal,265,2,137,126,15,0,14
15399,4/10/2020,Serbia,3105,71,0,3034,238,5,0
15400,4/10/2020,Seychelles,11,0,0,11,0,0,0
15401,4/10/2020,Sierra Leone,8,0,0,8,1,0,0
15402,4/10/2020,Singapore,2108,7,492,1609,198,1,32
15403,4/10/2020,Slovakia,715,2,23,690,14,0,0
15404,4/10/2020,Slovenia,1160,45,137,978,36,2,9
15405,4/10/2020,Solomon Islands,0,0,0,0,0,0,0
15406,4/10/2020,Somalia,21,1,1,19,9,0,0
15407,4/10/2020,South Africa,2003,24,410,1569,69,6,315
15408,4/10/2020,South Sudan,4,0,0,4,1,0,0
15409,4/10/2020,Spain,158273,16081,55668,86524,5051,634,3503
15410,4/10/2020,Sri Lanka,190,7,54,129,0,0,5
15411,4/10/2020,Sudan,15,2,2,11,1,0,0
15412,4/10/2020,Summer Olympics 2020,0,0,0,0,0,0,0
15413,4/10/2020,Suriname,10,1,4,5,0,0,0
15414,4/10/2020,Sweden,10053,870,0,9183,454,77,0
15415,4/10/2020,Switzerland,24551,1002,11100,12449,500,54,500
15416,4/10/2020,Syria,19,2,0,17,0,0,0
15417,4/10/2020,Taiwan*,382,6,91,285,2,1,24
15418,4/10/2020,Tajikistan,0,0,0,0,0,0,0
15419,4/10/2020,Tanzania,32,3,5,24,7,2,0
15420,4/10/2020,Thailand,2473,33,1013,1427,50,1,73
15421,4/10/2020,Timor-Leste,2,0,0,2,1,0,0
15422,4/10/2020,Togo,76,3,25,48,3,0,1
15423,4/10/2020,Trinidad and Tobago,109,8,1,100,0,0,0
15424,4/10/2020,Tunisia,671,25,25,621,28,0,0
15425,4/10/2020,Turkey,47029,1006,2423,43600,4747,98,281
15426,4/10/2020,US,515146,23662,28790,462694,34403,2188,3380
15427,4/10/2020,Uganda,53,0,0,53,0,0,0
15428,4/10/2020,Ukraine,2203,69,61,2073,311,12,16
15429,4/10/2020,United Arab Emirates,3360,16,418,2926,370,2,150
15430,4/10/2020,United Kingdom,86660,10829,588,75243,4367,1123,229
15431,4/10/2020,Uruguay,494,7,214,273,21,0,8
15432,4/10/2020,Uzbekistan,624,3,42,579,42,0,4
15433,4/10/2020,Vanuatu,0,0,0,0,0,0,0
15434,4/10/2020,Venezuela,171,9,84,78,0,0,0
15435,4/10/2020,Vietnam,257,0,144,113,2,0,16
15436,4/10/2020,West Bank and Gaza,267,2,45,220,4,1,1
15437,4/10/2020,Yemen,1,0,0,1,1,0,0
15438,4/10/2020,Zambia,40,2,25,13,1,1,1
15439,4/10/2020,Zimbabwe,13,3,0,10,2,0,0
15440,4/11/2020,Afghanistan,556,18,32,506,24,0,0
15441,4/11/2020,Albania,433,23,197,213,17,0,15
15442,4/11/2020,Algeria,1825,275,460,1090,64,19,55
15443,4/11/2020,Andorra,601,26,71,504,0,0,0
15444,4/11/2020,Angola,19,2,4,13,0,0,2
15445,4/11/2020,Antigua and Barbuda,21,2,0,19,2,0,0
15446,4/11/2020,Argentina,1975,83,440,1452,0,1,65
15447,4/11/2020,Armenia,967,13,173,781,30,1,24
15448,4/11/2020,Australia,6303,57,1806,4440,88,3,13
15449,4/11/2020,Austria,13806,337,6604,6865,251,18,540
15450,4/11/2020,Azerbaijan,1058,11,200,847,67,1,41
15451,4/11/2020,Bahamas,46,8,5,33,4,0,0
15452,4/11/2020,Bahrain,1040,6,555,479,115,0,16
15453,4/11/2020,Bangladesh,482,30,36,416,58,3,3
15454,4/11/2020,Barbados,68,4,11,53,1,0,0
15455,4/11/2020,Belarus,2226,23,172,2031,245,4,3
15456,4/11/2020,Belgium,28018,3346,5986,18686,1351,327,418
15457,4/11/2020,Belize,13,2,0,11,3,0,0
15458,4/11/2020,Benin,35,1,5,29,0,0,0
15459,4/11/2020,Bhutan,5,0,2,3,0,0,0
15460,4/11/2020,Bolivia,275,20,2,253,7,1,0
15461,4/11/2020,Bosnia and Herzegovina,946,37,139,770,45,1,10
15462,4/11/2020,Botswana,13,1,0,12,0,0,0
15463,4/11/2020,Brazil,20727,1124,173,19430,1089,67,0
15464,4/11/2020,Brunei,136,1,104,31,0,0,5
15465,4/11/2020,Bulgaria,661,28,62,571,26,3,8
15466,4/11/2020,Burkina Faso,484,27,155,302,41,3,9
15467,4/11/2020,Burma,38,3,2,33,11,0,0
15468,4/11/2020,Burundi,5,0,0,5,2,0,0
15469,4/11/2020,Cabo Verde,8,1,1,6,1,0,0
15470,4/11/2020,Cambodia,120,0,75,45,1,0,3
15471,4/11/2020,Cameroon,820,12,98,710,0,0,0
15472,4/11/2020,Canada,24071,985,0,23086,1307,119,0
15473,4/11/2020,Central African Republic,8,0,0,8,0,0,0
15474,4/11/2020,Chad,11,0,2,9,0,0,0
15475,4/11/2020,Chile,7366,73,1864,5429,671,8,293
15476,4/11/2020,China,83014,3343,76312,3359,73,3,86
15477,4/11/2020,Colombia,2709,100,214,2395,236,20,17
15478,4/11/2020,Comoros,0,0,0,0,0,0,0
15479,4/11/2020,Congo (Brazzaville),60,5,5,50,0,0,0
15480,4/11/2020,Congo (Kinshasa),223,20,16,187,8,0,3
15481,4/11/2020,Costa Rica,577,3,49,525,19,0,7
15482,4/11/2020,Cote d'Ivoire,533,4,58,471,89,1,6
15483,4/11/2020,Croatia,1534,21,323,1190,39,0,92
15484,4/11/2020,Cuba,620,16,77,527,56,1,26
15485,4/11/2020,Cyprus,616,10,61,545,21,0,3
15486,4/11/2020,Czechia,5831,129,411,5291,99,10,65
15487,4/11/2020,Denmark,6191,260,2111,3820,177,13,182
15488,4/11/2020,Djibouti,187,2,36,149,37,1,0
15489,4/11/2020,Dominica,16,0,5,11,0,0,0
15490,4/11/2020,Dominican Republic,2759,135,108,2516,139,9,10
15491,4/11/2020,Ecuador,7257,315,411,6531,96,18,43
15492,4/11/2020,Egypt,1939,146,426,1367,145,11,42
15493,4/11/2020,El Salvador,118,6,19,93,1,0,4
15494,4/11/2020,Equatorial Guinea,18,0,3,15,0,0,0
15495,4/11/2020,Eritrea,34,0,0,34,0,0,0
15496,4/11/2020,Estonia,1304,24,93,1187,46,0,0
15497,4/11/2020,Eswatini,12,0,7,5,0,0,0
15498,4/11/2020,Ethiopia,69,3,10,56,4,0,6
15499,4/11/2020,Fiji,16,0,0,16,0,0,0
15500,4/11/2020,Finland,2905,49,300,2556,136,1,0
15501,4/11/2020,France,58045,13835,26663,17547,1445,636,1468
15502,4/11/2020,Gabon,46,1,1,44,2,0,0
15503,4/11/2020,Gambia,9,1,2,6,5,0,0
15504,4/11/2020,Georgia,242,3,60,179,8,0,6
15505,4/11/2020,Germany,124908,2736,57400,64772,2737,-31,3487
15506,4/11/2020,Ghana,408,8,4,396,30,2,0
15507,4/11/2020,Greece,2081,93,269,1719,70,1,0
15508,4/11/2020,Grenada,14,0,0,14,0,0,0
15509,4/11/2020,Guatemala,137,3,19,115,11,0,2
15510,4/11/2020,Guinea,250,0,17,233,38,0,2
15511,4/11/2020,Guinea-Bissau,38,0,0,38,2,0,0
15512,4/11/2020,Guyana,45,6,8,31,8,0,0
15513,4/11/2020,Haiti,30,2,0,28,0,0,0
15514,4/11/2020,Holy See,8,0,2,6,0,0,0
15515,4/11/2020,Honduras,392,24,7,361,10,1,0
15516,4/11/2020,Hungary,1310,85,115,1110,120,8,3
15517,4/11/2020,Iceland,1689,8,841,840,14,1,90
15518,4/11/2020,India,8446,288,969,7189,848,42,195
15519,4/11/2020,Indonesia,3842,327,286,3229,330,21,4
15520,4/11/2020,Iran,70029,4357,41947,23725,1837,125,6482
15521,4/11/2020,Iraq,1318,72,601,645,39,2,51
15522,4/11/2020,Ireland,8928,320,25,8583,839,33,0
15523,4/11/2020,Israel,10952,103,1611,9238,345,6,151
15524,4/11/2020,Italy,152271,19468,32534,100269,4694,619,2079
15525,4/11/2020,Jamaica,65,4,13,48,2,0,0
15526,4/11/2020,Japan,6951,138,762,6051,701,13,77
15527,4/11/2020,Jordan,381,7,177,197,9,0,7
15528,4/11/2020,Kazakhstan,865,10,81,774,53,0,17
15529,4/11/2020,Kenya,191,7,24,160,2,0,2
15530,4/11/2020,Kiribati,0,0,0,0,0,0,0
15531,4/11/2020,"Korea, South",10480,211,7243,3026,30,3,126
15532,4/11/2020,Kosovo,250,7,52,191,23,0,14
15533,4/11/2020,Kuwait,1154,1,133,1020,161,0,10
15534,4/11/2020,Kyrgyzstan,339,5,44,290,41,0,9
15535,4/11/2020,Laos,18,0,0,18,2,0,0
15536,4/11/2020,Latvia,630,3,16,611,18,0,0
15537,4/11/2020,Lebanon,619,20,77,522,10,0,1
15538,4/11/2020,Lesotho,0,0,0,0,0,0,0
15539,4/11/2020,Liberia,48,5,3,40,11,0,0
15540,4/11/2020,Libya,24,1,8,15,0,0,0
